hour,hod,solar_gen_mwh,solar_forecast_mwh,spot_price_eur,rev_merchant,rev_pay_as_produced,rev_pay_as_forecasted,rev_baseload_collar
883,19,0.0,0.0,79.11175010016332,0.0,0.0,0.0,0.0
884,20,0.0,0.0,73.93686305567914,0.0,0.0,0.0,0.0
885,21,0.0,0.0,58.88913317302985,0.0,0.0,0.0,0.0
886,22,0.0,0.0,32.27942623216312,0.0,0.0,0.0,127.82922853561249
887,23,0.0,0.0,29.420436331398754,0.0,0.0,0.0,148.45285383092522
888,0,0.0,0.0,37.32051902878753,0.0,0.0,0.0,91.46477377182117
889,1,0.0,0.0,44.41033284168412,0.0,0.0,0.0,40.3216538008063
890,2,0.0,0.0,79.29164619697262,0.0,0.0,0.0,0.0
891,3,0.0,0.0,30.466407439493395,0.0,0.0,0.0,140.90763088442247
892,4,0.0,0.0,31.5001529191447,0.0,0.0,0.0,133.45059879859664
893,5,0.0,0.0,20.91417259963893,0.0,0.0,0.0,209.81368473838006
894,6,0.0,0.0,72.52477731437983,0.0,0.0,0.0,0.0
895,7,4.863285196290108,6.036599960685295,62.08482724317052,301.93622124594,301.52368216998667,283.21289200081765,301.93622124594
896,8,3.230965989194605,3.1539546574996136,47.83907396482974,154.56642093493,200.31989133006553,198.3083018597911,170.15448888449578
897,9,12.986786152252467,13.75122032812823,73.09845480304347,949.3140005872177,805.1807414396529,782.7269640250049,949.3140005872177
898,10,10.461120156571997,9.131372516358898,69.94507403791403,731.7038238709431,648.5894497074638,635.9020688740867,731.7038238709431
899,11,6.786052756778791,6.507260570012418,115.22681997924722,781.9352793750242,420.7352709202851,427.5434081778821,563.8909242850666
900,12,17.02132510454646,17.685261125370218,72.15282938751957,1228.1367662178445,1055.3221564818805,1036.605111729547,1228.1367662178445
901,13,14.16892805560564,13.521980389879888,124.37505143485193,1762.261155692668,878.4735394475497,898.7108960727764,1478.2250677866055
902,14,12.730756223928116,13.007818175935627,95.84369599405329,1220.1627293005681,789.3068858835433,773.2914250333503,1141.940584151385
903,15,10.696584753559451,11.024500134639776,85.18910083588082,911.2324371705215,663.1882547206859,648.6004877670559,909.8683383392546
904,16,6.958823766695707,7.018088989395701,88.04520572113726,612.6910701158628,431.4470735351338,428.59899393662096,590.7241573530416
905,17,2.6790324711328983,2.438057111724339,97.54019639474735,261.3133533822082,166.1000132102397,168.7881288391633,170.85332359834763
906,18,1.5952121142968638e-15,1.7537622249820397e-15,82.13645786366044,1.3102507260954502e-13,9.890315108640556e-14,9.24548273419219e-14,2.2737367544323206e-13
907,19,0.0,0.0,62.95779345402468,0.0,0.0,0.0,0.0
908,20,0.0,0.0,87.61848500785707,0.0,0.0,0.0,-18.88871787514904
909,21,0.0,0.0,88.359905146642,0.0,0.0,0.0,-24.237030271989283
910,22,0.0,0.0,83.04354998946434,0.0,0.0,0.0,0.0
911,23,0.0,0.0,54.11686621393461,0.0,0.0,0.0,0.0
912,0,0.0,0.0,75.18624854194128,0.0,0.0,0.0,0.0
913,1,0.0,0.0,57.16135333698524,0.0,0.0,0.0,0.0
914,2,0.0,0.0,44.14605202888213,0.0,0.0,0.0,42.22807132767889
915,3,0.0,0.0,39.63159740181237,0.0,0.0,0.0,74.79356609087677
916,4,0.0,0.0,71.76279708350539,0.0,0.0,0.0,0.0
917,5,0.0,0.0,23.664619118601287,0.0,0.0,0.0,189.97304857988524
918,6,0.0,0.0,90.27495424097182,0.0,0.0,0.0,-38.051438966831824
919,7,3.307730423528287,3.1711697427070797,69.73139546227495,230.65265824564918,205.0792862587538,203.75444917704476,230.65265824564915
920,8,5.980913582405671,5.0790185523226805,60.21293834574763,360.1283807886373,370.81664210915164,355.6284626245487,360.1283807886373
921,9,6.483458323145128,6.626937609502691,64.01178010909427,415.01770852764304,401.97441603499794,399.3896761285042,415.01770852764304
922,10,15.705768120938378,15.420390039326048,68.64811074430436,1078.171309290543,973.7576234981794,970.7571820511052,1078.171309290543
923,11,11.427709311497033,12.954816665666034,100.1904185700082,1144.946979215268,708.517977312816,611.9467270018816,1035.369292150668
924,12,18.672037457268846,17.10566664431387,90.37686997388953,1687.5203014231813,1157.6663223506685,1166.7241004174557,1648.7336825640282
925,13,11.874834616980987,12.389899007472085,83.02536315022249,985.9124564236796,736.2397462528212,714.71947838043,985.9124564236796
926,14,14.999857283803932,15.03324721435132,79.77537864519198,1196.6192944392994,929.9911515958438,928.7317093493386,1196.6192944392997
927,15,12.145956029340304,10.897060892569733,98.27879004922633,1193.6898625546705,753.0492738190989,767.6727025444545,1097.901909516727
928,16,8.961581284400678,9.348354997661373,146.70801157612192,1314.7357708122122,555.618039632842,508.669506852018,869.5985186223699
929,17,4.140217445739156,4.100341642729431,145.58180866887102,602.7403440331196,256.69348163582765,258.5750754924342,165.72707533808597
930,18,1.5965565931938965e-15,1.7872916234308373e-15,108.52387451061846,1.7326450736887496e-13,9.898650877802159e-14,8.493795004494594e-14,-169.69195073800233
931,19,0.0,0.0,65.98110940485182,0.0,0.0,0.0,0.0
932,20,0.0,0.0,90.08141872312093,0.0,0.0,0.0,-36.65535008927964
933,21,0.0,0.0,53.64688576801984,0.0,0.0,0.0,0.0
934,22,0.0,0.0,57.92252523757519,0.0,0.0,0.0,0.0
935,23,0.0,0.0,84.63512697179135,0.0,0.0,0.0,0.0
936,0,0.0,0.0,48.46773766408327,0.0,0.0,0.0,11.053136025985452
937,1,0.0,0.0,45.195319496942986,0.0,0.0,0.0,34.65906974076768
938,2,0.0,0.0,39.88513523696023,0.0,0.0,0.0,72.96464416678174
939,3,0.0,0.0,34.50972368506024,0.0,0.0,0.0,111.7407425450383
940,4,0.0,0.0,48.11220770086592,0.0,0.0,0.0,13.617788926889602
941,5,0.0,0.0,72.13091081531414,0.0,0.0,0.0,0.0
942,6,0.0,0.0,76.0374796543922,0.0,0.0,0.0,0.0
943,7,3.526282752526079,3.190103035364365,72.97360167521444,257.32555297701686,218.6295306566169,216.18557177117452,257.32555297701686
944,8,6.754838772143574,6.894437339986295,95.19297489625085,643.0131976648852,418.8000038729016,410.8441113738944,569.4850978109457
945,9,11.831126911198126,12.14671307751495,40.06964460867109,474.0690506517935,733.5298684942838,737.2894288962667,545.7027169985342
946,10,13.919171200225344,11.527498810222621,80.01559140177324,1113.7507154085606,862.9886144139714,858.2332367778229,1113.7507154085606
947,11,17.760793007320533,16.937540620182197,66.77979533347543,1186.0621219890868,1101.169166453873,1091.359987891966,1186.0621219890868
948,12,12.545192214558524,11.697545359833986,128.88077742928232,1616.8341256120825,777.8019173026285,807.1818515264954,1300.2955078553061
949,13,14.560270591731111,15.044194725044452,84.97618426198352,1237.2762367072828,902.7367766873289,881.3375400511871,1237.2762367072828
950,14,13.836927852765713,14.785987832150658,106.36226779052272,1471.7270256740094,857.8895268714742,790.5510309975789,1317.6280530781
951,15,7.996352359196319,8.690537199493134,114.94121112021966,919.1104247100507,495.77384627017176,439.0752485123091,703.1263392586923
952,16,9.544919481527192,9.120857573397826,83.95672639786314,801.3601934002121,591.7850078546859,592.1953067480949,801.3601934002121
953,17,3.9291861606247873,4.181550878909859,109.6216572327305,430.7238985035988,243.60954195873683,224.67535618556033,253.11297627484208
954,18,2.1433188960294947e-15,1.7574281466122479e-15,108.34662773524285,2.3222137454601934e-13,1.3288577155382868e-13,1.403180161201476e-13,-168.41336242288742
955,19,0.0,0.0,97.2662934289701,0.0,0.0,0.0,-88.48420184128736
956,20,0.0,0.0,64.55680604780851,0.0,0.0,0.0,0.0
957,21,0.0,0.0,39.91641692441846,0.0,0.0,0.0,72.73899041383521
958,22,0.0,0.0,105.26830502009742,0.0,0.0,0.0,-146.20755672968244
959,23,0.0,0.0,51.507136996172264,0.0,0.0,0.0,0.0
960,0,0.0,0.0,73.436288116826,0.0,0.0,0.0,0.0
961,1,0.0,0.0,41.55845627120266,0.0,0.0,0.0,60.893966337610436
962,2,0.0,0.0,91.9563419681693,0.0,0.0,0.0,-50.18030673673445
963,3,0.0,0.0,40.885921415434645,0.0,0.0,0.0,65.74536747746356
964,4,0.0,0.0,55.36092581220217,0.0,0.0,0.0,0.0
965,5,0.0,0.0,103.76267127196982,0.0,0.0,0.0,-135.34650883124152
966,6,0.0,0.0,30.53357624165901,0.0,0.0,0.0,140.42310164315853
967,7,2.7558695700585334,2.7804829411611007,91.6136231723675,252.4751963035369,170.86391334362906,169.57129222049795,204.76712775987454
968,8,8.077104708843237,8.562059512048526,70.28732886693408,567.7181149631264,500.78049194828066,488.2399675738968,567.7181149631264
969,9,10.815187832270198,11.895323166405262,89.47476024211059,967.6863382657677,670.5416456007522,616.7039737536676,935.4071831365458
970,10,13.957346810151337,14.63113121964774,71.973608942508,1004.5606211887937,865.3555022293829,846.511766117344,1004.5606211887937
971,11,18.34173185949872,18.132754629033975,113.17969637772248,2075.911642899664,1137.1873752889205,1141.9697716204992,1872.6344298971094
972,12,14.731357065923357,14.64464771576355,71.2233173840426,1049.2161198039178,913.3441380872481,912.5999540522871,1049.216119803918
973,13,11.696142227788375,12.372120859057407,93.08368857767341,1088.7200606916285,725.1608181228793,688.4182627637986,1030.407520243212
974,14,17.834869748630148,14.703026004131534,106.92694220290312,1907.028086808081,1105.7619244150692,1162.7464685485504,1748.8557757608291
975,15,5.541825119030522,5.074977744324997,80.16176165860678,444.2424643454048,343.5931573798923,342.71610113471775,444.24246434540476
976,16,8.988979645014023,11.252973018005092,94.36372628922483,848.2336148415167,557.3167379908695,430.63576340438055,780.6873873066758
977,17,3.92899099469124,3.704052216890425,70.5262191124709,277.09687978251935,243.59744167085688,241.5492985947601,277.0968797825193
978,18,2.285173365044873e-15,2.4709754495111332e-15,79.46174946451619,1.815838734161811e-13,1.416807486327821e-13,1.3474527951238672e-13,2.2737367544323206e-13
979,19,0.0,0.0,133.96147820053181,0.0,0.0,0.0,-353.1887888244818
980,20,0.0,0.0,101.83052542380511,0.0,0.0,0.0,-121.40877089876767
981,21,0.0,0.0,81.8529612672676,0.0,0.0,0.0,0.0
982,22,0.0,0.0,69.88473638522618,0.0,0.0,0.0,0.0
983,23,0.0,0.0,26.00688369890601,0.0,0.0,0.0,173.0768759023348
984,0,0.0,0.0,49.612248745426065,0.0,0.0,0.0,2.7970845857070685
985,1,0.0,0.0,69.29778211579304,0.0,0.0,0.0,0.0
986,2,0.0,0.0,41.1552428276796,0.0,0.0,0.0,63.802589054685825
987,3,0.0,0.0,58.0631143774842,0.0,0.0,0.0,0.0
988,4,0.0,0.0,33.28140013527676,0.0,0.0,0.0,120.60138406929482
989,5,0.0,0.0,35.566349022069794,0.0,0.0,0.0,104.11866419415202
990,6,0.0,0.0,108.12456182802596,0.0,0.0,0.0,-166.8114665714611
991,7,4.570032966650735,3.684451725939933,109.10546737813482,498.61558275991246,283.3420439323456,300.90232338507127,324.7282505094124
992,8,10.094798419841357,10.87033908108158,67.66742801935382,683.0890454445017,625.8775020301641,608.3624706888644,683.0890454445017
993,9,13.633921088836036,14.476502060983812,57.598630708495634,785.2951859046375,845.3031075078343,836.8787399600651,785.2951859046375
994,10,15.963443167454717,17.036069071745402,58.455465494632506,933.1505012506763,989.7334763821924,977.8602242770735,933.1505012506761
995,11,15.215161499910867,16.32503869075982,91.12688511198701,1386.5102739627055,943.3400129944737,885.7278347534747,1342.3133417723302
996,12,20.554242012728594,21.63336584493161,121.17613084363164,2490.6835195260705,1274.363004789173,1177.8136190263674,2229.723182816313
997,13,9.48417681178676,11.121223444984409,79.98811630609791,758.6214378887962,588.0189623307791,525.8355079706339,758.6214378887962
998,14,14.653111439573633,15.71046622574973,94.8574799671665,1389.9572248360141,908.4929092535652,848.6763929366249,1318.8492530504052
999,15,12.99065323589652,13.047884361225362,94.31958363331627,1225.2730043345525,805.4205006255843,802.2213105061193,1158.045204505509
1000,16,5.062692251558222,5.9983327867801846,127.67194992992114,646.363791651541,313.88691959660974,222.57781832379257,338.54517860231175
1001,17,3.977410420485006,4.23266984139441,96.61592075903953,384.2811700117574,246.59944607007037,231.5978751869768,300.4885000444981
1002,18,1.802945495841746e-15,1.9270973782887846e-15,59.57802060023949,1.0741592389236855e-13,1.1178262074218825e-13,1.1023413319141942e-13,1.1368683772161603e-13
1003,19,0.0,0.0,96.52190603529361,0.0,0.0,0.0,-83.11448483821789
1004,20,0.0,0.0,78.4199549682308,0.0,0.0,0.0,0.0
1005,21,0.0,0.0,51.186655755517066,0.0,0.0,0.0,0.0
1006,22,0.0,0.0,83.70138912986502,0.0,0.0,0.0,0.0
1007,23,0.0,0.0,51.06530416140281,0.0,0.0,0.0,0.0
1008,0,0.0,0.0,60.018356022769915,0.0,0.0,0.0,0.0
1009,1,0.0,0.0,53.741574280273205,0.0,0.0,0.0,0.0
1010,2,0.0,0.0,44.027704738653696,0.0,0.0,0.0,43.081781992321055
1011,3,0.0,0.0,34.61881981614979,0.0,0.0,0.0,110.95376609291523
1012,4,0.0,0.0,64.54065696318781,0.0,0.0,0.0,0.0
1013,5,0.0,0.0,32.91809205157456,0.0,0.0,0.0,123.22214526296995
1014,6,0.0,0.0,81.06862610539424,0.0,0.0,0.0,0.0
1015,7,5.252630286070675,5.75613653255204,49.04687784112802,257.6251159855177,325.6630777363818,326.01120331395595,264.5005632405009
1016,8,7.257115148767859,6.931364409515752,48.04252261213425,348.65011863354187,449.94113922360725,441.4820088323057,362.7705883003279
1017,9,10.759388447459724,8.572944520214245,103.40970588205323,1112.6251948225713,667.0820837425028,701.0972028363254,979.8248390721461
1018,10,13.489353534690101,11.36343483910949,81.18412287976382,1095.1213349288576,836.3399191507863,833.976093485591,1095.1213349288576
1019,11,17.395011975519314,18.76564597050757,43.18857684359567,751.2658113999828,1078.4907424821974,1089.475385650226,800.4007309979647
1020,12,12.34698429552032,12.674193442686416,89.09054711138734,1099.9995860636127,765.5130263222599,749.3609410204604,1070.4919928904008
1021,13,17.949320066485015,21.81949941487077,99.49411933219346,1785.8517926265947,1112.857844122071,871.4838563153841,1681.296933579073
1022,14,12.43130958283874,12.527816759722954,105.40305765852997,1310.2980407309879,770.7411941360018,764.0094496908371,1163.118431626498
1023,15,10.629620534240509,8.735958229284366,77.66047263654922,825.5013546362867,659.0364731229115,651.9264424283141,825.5013546362866
1024,16,6.748282571147889,6.563941198019446,80.67865877985871,544.442386907708,418.3935194111691,418.11866533343584,544.442386907708
1025,17,3.5262637550739595,3.544270757566004,94.50864201653454,333.26239888416563,218.6283528145855,217.61751527870288,264.6708064606156
1026,18,1.7909196592011635e-15,1.7081695709144328e-15,108.27044708219515,1.9390367219000255e-13,1.1103701887047214e-13,1.1262605518786642e-13,-167.86382524446367
1027,19,0.0,0.0,55.16709335916417,0.0,0.0,0.0,0.0
1028,20,0.0,0.0,49.83802156441638,0.0,0.0,0.0,1.168448535094285
1029,21,0.0,0.0,95.9455535041372,0.0,0.0,0.0,-78.95690504494996
1030,22,0.0,0.0,86.85288184971769,0.0,0.0,0.0,-13.36595871669465
1031,23,0.0,0.0,38.47536877675939,0.0,0.0,0.0,83.13414326900255
1032,0,0.0,0.0,45.59948504683957,0.0,0.0,0.0,31.743578903912066
1033,1,0.0,0.0,93.01009629016545,0.0,0.0,0.0,-57.78167471790664
1034,2,0.0,0.0,67.60357912907088,0.0,0.0,0.0,0.0
1035,3,0.0,0.0,49.8648066309892,0.0,0.0,0.0,0.9752316313339406
1036,4,0.0,0.0,76.20003151517363,0.0,0.0,0.0,0.0
1037,5,0.0,0.0,47.672658378650574,0.0,0.0,0.0,16.788524338635682
1038,6,0.0,0.0,65.6551778415766,0.0,0.0,0.0,0.0
1039,7,4.977412822797884,4.55410419926004,60.08919546153126,299.0887320018341,308.59959501346884,301.43166631936043,299.08873200183416
1040,8,4.97591915542587,5.58064906474012,86.91133868595719,432.46379499115983,308.50698763640395,280.30288456146366,418.67615171859086
1041,9,11.893194498909248,11.461081439417294,88.55562152141705,1053.2092307260066,737.3780589323734,739.2865796569955,1027.5603797349452
1042,10,9.772339393150483,11.61330432539029,86.57316638281753,846.0223642325789,605.8850423753299,520.8021639445365,834.6741625485726
1043,11,8.898155152566622,9.283243737474175,97.98823083382966,871.9144810849289,551.6856194591305,528.3934252866562,778.2225076035552
1044,12,18.860191284728877,19.446443994850114,106.71605556474746,2012.6852211028927,1169.3318596531903,1127.4763066953549,1856.0341630701923
1045,13,16.715008511469993,15.06573701397856,97.64441668870185,1632.127256049174,1036.3305277111394,1054.8573098670604,1540.9154221788035
1046,14,8.24504965190188,7.466666565998073,100.18982548898771,826.0700857720882,511.1930784179166,521.4228762470921,716.4966769600043
1047,15,7.549364407450049,6.989563274952768,103.82913532054775,783.843978645258,468.0605932619031,476.9456737010637,648.0180243871143
1048,16,8.509656779170708,8.414857474581487,116.39300405253151,990.4645159836684,527.5987203085839,529.996645306475,764.0077690393898
1049,17,4.818090612991363,5.457099253826425,72.0456909747155,347.12266739175334,298.7216180054645,280.79287990251856,347.1226673917533
1050,18,1.511174994881506e-15,1.6602157784004494e-15,95.81583461810834,1.447944933885871e-13,9.369284968265337e-14,8.50827944295724e-14,-78.02116417420757
1051,19,0.0,0.0,43.73084817197052,0.0,0.0,0.0,45.223188156816434
1052,20,0.0,0.0,69.34247558682121,0.0,0.0,0.0,0.0
1053,21,0.0,0.0,106.230116112553,0.0,0.0,0.0,-153.14568252382264
1054,22,0.0,0.0,46.69231561595372,0.0,0.0,0.0,23.860330291299647
1055,23,0.0,0.0,24.693139270782645,0.0,0.0,0.0,182.55370994507746
1056,0,0.0,0.0,34.43498541606399,0.0,0.0,0.0,112.2798749339239
1057,1,0.0,0.0,65.10253033097914,0.0,0.0,0.0,0.0
1058,2,0.0,0.0,47.37049646091001,0.0,0.0,0.0,18.96820121274021
1059,3,0.0,0.0,30.725170185411336,0.0,0.0,0.0,139.04101851521784
1060,4,0.0,0.0,77.50542551919088,0.0,0.0,0.0,0.0
1061,5,0.0,0.0,65.86763287434792,0.0,0.0,0.0,0.0
1062,6,0.0,0.0,39.367835002632326,0.0,0.0,0.0,76.6962439863907
1063,7,4.531994458024076,3.9940953609627217,62.111644195699135,281.4896272736717,280.98365639749267,272.69126037708577,281.4896272736717
1064,8,8.87706731626471,9.826345310266333,112.89625320123746,1002.1876394214503,550.3781736084121,475.2709982750502,800.9550736779775
1065,9,11.929362538416637,12.782040577340513,68.2933800836665,814.6964899919401,739.6204773818315,719.6961840435822,814.6964899919401
1066,10,17.712377370041473,16.630836683045075,41.942715027061126,742.9051964834159,1098.1673969425713,1065.133938967441,801.0272717432897
1067,11,20.132353214396428,23.28198656169924,88.28785774249239,1777.4423366142412,1248.2058992925786,1095.8901906907518,1753.725027893659
1068,12,16.273350612968496,12.569687447806206,93.84456499625236,1527.1655093055251,1008.9477380040468,1039.9971157344585,1463.3643065331823
1069,13,15.07243092495791,19.002652767431893,116.33474168534994,1753.4473582252585,934.4907173473904,606.6377930678638,1527.4108930137868
1070,14,14.909987858720664,17.2653202312387,82.82945025604559,1234.986097662147,924.4192472406811,826.5862473543788,1234.986097662147
1071,15,8.348569704613379,8.154133599354376,103.59000265068342,864.8283578303152,517.6113216860294,520.6625106543478,730.7274123166345
1072,16,6.120981018749343,5.810290863831749,98.64779589137484,603.8212861925648,379.50082316245926,383.2247077983963,505.37147057923517
1073,17,5.054741132707605,5.033870377347529,90.26347031863881,456.2584762005556,313.3939502278715,313.5128635007756,418.28987771911807
1074,18,2.1369132782941767e-15,1.9441099952386734e-15,93.973216887802,2.0081261497156266e-13,1.3248862325423897e-13,1.3412357825623907e-13,-64.72924676583273
1075,19,0.0,0.0,93.50990614732012,0.0,0.0,0.0,-61.387105856402854
1076,20,0.0,0.0,86.00637738850281,0.0,0.0,0.0,-7.259609472775082
1077,21,0.0,0.0,86.89016084698821,0.0,0.0,0.0,-13.634874696736006
1078,22,0.0,0.0,16.909493906787567,0.0,0.0,0.0,238.70185701468233
1079,23,0.0,0.0,27.41218825752636,0.0,0.0,0.0,162.9395631979309
1080,0,0.0,0.0,57.616510635334606,0.0,0.0,0.0,0.0
1081,1,0.0,0.0,53.16910476857268,0.0,0.0,0.0,0.0
1082,2,0.0,0.0,29.6653781706236,0.0,0.0,0.0,146.6859400303667
1083,3,0.0,0.0,44.154253637481474,0.0,0.0,0.0,42.16890815871267
1084,4,0.0,0.0,36.81952345681775,0.0,0.0,0.0,95.07875818923839
1085,5,0.0,0.0,69.07616780739282,0.0,0.0,0.0,0.0
1086,6,0.0,0.0,44.66801249595983,0.0,0.0,0.0,38.46285442743766
1087,7,4.5110523255622805,5.413935359977809,70.8505340712073,319.6104664892493,279.6852441848614,255.7018108284086,319.61046648924935
1088,8,8.563448049484396,8.19132447229778,90.96238461039844,778.951655068366,530.9337790680325,533.2490532454472,735.9413646023097
1089,9,9.368281617817786,10.087316824737215,58.94988720720569,552.2591446956969,580.8334603047027,572.4298377013196,552.2591446956969
1090,10,13.496441833272176,12.309607275692745,52.48887188282697,708.4130062606496,836.7793936628749,809.9173563721239,708.4130062606496
1091,11,18.10201920312201,14.85887329353995,65.44026833659476,1184.6009940864953,1122.3251905935645,1080.4243981328116,1184.6009940864953
1092,12,22.200872560704955,25.311746668475987,63.588737221450245,1411.7254513495725,1376.4540987637072,1322.0575982354292,1411.7254513495725
1093,13,15.896187104384753,14.129898483872084,89.81018649596747,1427.6395284195878,985.5636004718547,995.0267388105301,1392.9407406180344
1094,14,17.360888328236754,18.997831612043356,54.59682011290153,947.8492970569139,1076.3750763506787,1066.150687445424,947.8492970569139
1095,15,12.5664587376351,11.318555308737452,123.79625384482739,1555.680515814824,779.1204417333762,817.6147563849548,1275.8196453921478
1096,16,9.080109460208524,8.840454342332569,66.6265190399034,604.9760858349902,562.9667865329285,560.0837089302487,604.9760858349902
1097,17,3.6850467867946635,3.6147032940091335,64.17753888319405,236.4972334459038,228.47290078126915,227.49745841113355,236.49723344590382
1098,18,1.7146871523134265e-15,1.7093120507643764e-15,88.72747355358898,1.5213985895956834e-13,1.0631060344343244e-13,1.0633503653279724e-13,-26.888523756888276
1099,19,0.0,0.0,79.0109445077736,0.0,0.0,0.0,0.0
1100,20,0.0,0.0,102.42567411867844,0.0,0.0,0.0,-125.7019388021522
1101,21,0.0,0.0,63.05346717776738,0.0,0.0,0.0,0.0
1102,22,0.0,0.0,56.799582815504316,0.0,0.0,0.0,0.0
1103,23,0.0,0.0,70.27530301120919,0.0,0.0,0.0,0.0
1104,0,0.0,0.0,72.29888619676859,0.0,0.0,0.0,0.0
1105,1,0.0,0.0,11.956458405765815,0.0,0.0,0.0,274.4311011858996
1106,2,0.0,0.0,51.309350636794434,0.0,0.0,0.0,0.0
1107,3,0.0,0.0,93.95333167808604,0.0,0.0,0.0,-64.58580270749928
1108,4,0.0,0.0,40.88223097908896,0.0,0.0,0.0,65.77198882941349
1109,5,0.0,0.0,60.32638785633682,0.0,0.0,0.0,0.0
1110,6,0.0,0.0,82.89429629936167,0.0,0.0,0.0,0.0
1111,7,3.5048158493620574,3.8747397327853403,76.83355273494894,269.2874533882445,217.29858266044755,204.7056556765412,269.28745338824444
1112,8,6.896106199668374,7.649511656334494,50.55773664730984,348.6515211347143,427.5585843794392,426.6566293592738,348.65152113471436
1113,9,13.346764261220017,13.48697797186112,72.03992805497047,961.4999371449411,827.499384195641,823.5664022217576,961.4999371449412
1114,10,14.057302491176442,13.531792153036323,54.055857495673145,759.8795402366048,871.5527544529394,860.2762974515059,759.8795402366048
1115,11,8.280988198726122,7.674472904553452,66.95517746637243,554.4550344426433,513.4212683210196,506.2743244503642,554.4550344426433
1116,12,16.250051478198774,16.607133416631505,108.38868234396894,1761.3216677436299,1007.503191648324,981.2627208367107,1592.6049399636013
1117,13,16.906398738337394,18.683637145139233,105.28155645671964,1779.9319732500821,1048.1967217769184,924.4974709201847,1633.6288258841932
1118,14,19.830065398507735,19.361603545090066,122.19530566539237,2423.1409027353734,1229.4640547074796,1243.3522993237955,2154.828640917804
1119,15,13.240953663812583,12.652054221431985,109.62431592312475,1451.5304875652469,820.9391271563801,832.8456356176451,1273.900386592818
1120,16,7.433456108937937,6.513706844840395,90.0341851620088,669.2651637057837,460.8742787541521,465.9564810398891,632.9505378931025
1121,17,5.127938851718993,5.443021527893027,70.06365406615518,359.2821337792366,317.9322088065776,309.87253019724784,359.2821337792366
1122,18,1.8907821300522876e-15,1.6483659831250618e-15,115.44488963116112,2.1828113432045806e-13,1.1722849206324182e-13,1.2318796994887253e-13,-219.617423532119
1123,19,0.0,0.0,93.98816977110164,0.0,0.0,0.0,-64.83711096716286
1124,20,0.0,0.0,90.99603023663121,0.0,0.0,0.0,-43.25299674076723
1125,21,0.0,0.0,79.99520112935224,0.0,0.0,0.0,0.0
1126,22,0.0,0.0,86.22623096503234,0.0,0.0,0.0,-8.845546443369926
1127,23,0.0,0.0,26.84745682819052,0.0,0.0,0.0,167.01331294709755
1128,0,0.0,0.0,29.071665776421906,0.0,0.0,0.0,150.96874702731523
1129,1,0.0,0.0,33.41583113440806,0.0,0.0,0.0,119.63165187352277
1130,2,0.0,0.0,57.2820015221203,0.0,0.0,0.0,0.0
1131,3,0.0,0.0,41.706161210779385,0.0,0.0,0.0,59.82848117192907
1132,4,0.0,0.0,75.91402879285727,0.0,0.0,0.0,0.0
1133,5,0.0,0.0,56.98935654011115,0.0,0.0,0.0,0.0
1134,6,0.0,0.0,108.87449654958212,0.0,0.0,0.0,-172.22119980947764
1135,7,3.170852528402536,2.465794566249103,101.55573788342195,322.0182682414337,196.59285676095723,206.58127430524962,202.59170625748862
1136,8,10.617943662696288,13.253611037016329,71.7795978802003,762.1517264229607,658.3125070871698,585.2399539516924,762.1517264229607
1137,9,7.2841159200327725,7.623973174932165,50.627968203543944,368.77998919034746,451.6151870420319,451.17848397730654,368.77998919034746
1138,10,17.11809234579773,13.95947814192227,90.11087276380279,1542.5262413312057,1061.3217254394592,1078.9567567757022,1505.6584214118323
1139,11,15.808063792507145,15.398517108927111,60.34035174833948,953.8641297000705,980.099955135443,973.2422039619197,953.8641297000705
1140,12,9.412736062795835,8.530700094968491,72.02749008841832,677.9757534679246,583.5896358933418,576.5515335857808,677.9757534679247
1141,13,16.83940989714408,15.976449391488218,80.33416186993936,1352.7798804714314,1044.043413622933,1042.5337689838116,1352.7798804714316
1142,14,12.733874154921079,12.255074081052674,84.13775798826873,1071.3996218998197,789.5001976051069,790.0284665801946,1071.3996218998197
1143,15,11.262970904144032,11.54834992624197,103.7188520430166,1168.1824127717157,698.30419605693,678.998714715556,1033.151998571805
1144,16,8.849683267703137,9.326853050220235,98.4607680264681,871.3466113290348,548.6803625975945,519.5367600315843,774.2459409521355
1145,17,4.433734338633639,4.068649582642962,70.5642912508185,312.8633212000992,274.8915289952856,271.57773441358376,312.8633212000992
1146,18,2.4047464797111445e-15,2.192038357203099e-15,81.58578106678858,1.9619311981484398e-13,1.4909428174209095e-13,1.4892184688214392e-13,2.2737367544323206e-13
1147,19,0.0,0.0,54.274443782579795,0.0,0.0,0.0,0.0
1148,20,0.0,0.0,83.03715677271381,0.0,0.0,0.0,0.0
1149,21,0.0,0.0,31.32602079720118,0.0,0.0,0.0,134.70671923255856
1150,22,0.0,0.0,57.80524365972249,0.0,0.0,0.0,0.0
1151,23,0.0,0.0,44.40214830688315,0.0,0.0,0.0,40.380693806126544
1152,0,0.0,0.0,64.25891059817833,0.0,0.0,0.0,0.0
1153,1,0.0,0.0,34.67274578621541,0.0,0.0,0.0,110.5647654182286
1154,2,0.0,0.0,33.00036836494766,0.0,0.0,0.0,122.62863639564836
1155,3,0.0,0.0,58.78038277845929,0.0,0.0,0.0,0.0
1156,4,0.0,0.0,62.34125441635435,0.0,0.0,0.0,0.0
1157,5,0.0,0.0,36.39478928481719,0.0,0.0,0.0,98.14262295179401
